id,question,answer,gpt4_ground_truth,strategy
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,illusionism,Yes,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Escapology,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Conjuring,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Prestidigitation,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Spectacle,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Thaumaturgy,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Deception,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Legerdemain,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Enchantment,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Mummery,No,plausibleqa
webq_138,where can i go running in sacramento?,Boulevard Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,American River Parkway (Jedediah Smith Memorial Trail),Yes,plausibleqa
webq_138,where can i go running in sacramento?,William Land Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,McKinley Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,Capitol Park (around the State Capitol),Yes,plausibleqa
webq_138,where can i go running in sacramento?,Discovery Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,Sacramento River Parkway / River Walk (Old Sacramento to Tower Bridge),Yes,plausibleqa
webq_138,where can i go running in sacramento?,Southside Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,Sutter’s Landing Park,Yes,plausibleqa
webq_138,where can i go running in sacramento?,Sacramento River Parkway,No,plausibleqa
webq_138,where can i go running in sacramento?,Effie Yeaw Nature Center,No,plausibleqa
webq_138,where can i go running in sacramento?,Ancil Hoffman Park,No,plausibleqa
webq_138,where can i go running in sacramento?,Granite Regional Park,No,plausibleqa
webq_138,where can i go running in sacramento?,Miller Park,No,plausibleqa
webq_138,where can i go running in sacramento?,Riverfront Park,No,plausibleqa
webq_138,where can i go running in sacramento?,Jedediah Smith Memorial Trail,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Becker,Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Anger Management,Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,The Stand,Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,The Tom Show,Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Brand New Life,Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Scream Queens (VH1),Yes,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Saw,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Who's the Boss?,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Cagney & Lacey,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,"Murder, She Wrote",No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Tales from the Crypt,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,Law & Order,No,plausibleqa
webq_263,what tv shows did shawnee smith play in?,CSI: NY,No,plausibleqa
trivia_270,What raw material is used for making glass?,Sand,Yes,plausibleqa
trivia_270,What raw material is used for making glass?,Sand (silica),Yes,plausibleqa
trivia_270,What raw material is used for making glass?,Soda ash (sodium carbonate),Yes,plausibleqa
trivia_270,What raw material is used for making glass?,Limestone (calcium carbonate),Yes,plausibleqa
trivia_270,What raw material is used for making glass?,Quartz,No,plausibleqa
trivia_270,What raw material is used for making glass?,Silica-rich Rocks,No,plausibleqa
trivia_270,What raw material is used for making glass?,Feldspar,No,plausibleqa
trivia_270,What raw material is used for making glass?,Mica,No,plausibleqa
trivia_270,What raw material is used for making glass?,Granite,No,plausibleqa
trivia_270,What raw material is used for making glass?,Basalt,No,plausibleqa
trivia_270,What raw material is used for making glass?,Limestone,No,plausibleqa
trivia_270,What raw material is used for making glass?,Boron,No,plausibleqa
trivia_270,What raw material is used for making glass?,Aluminum Oxide,No,plausibleqa
trivia_270,What raw material is used for making glass?,Calcium Carbonate,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Lansdowne,Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,"Philadelphia, Pennsylvania",Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,"Upper Darby, Pennsylvania",Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,"Ridley Park, Pennsylvania",Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,"Lansdowne, Pennsylvania",Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,"Norristown, Pennsylvania",Yes,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Philadelphia,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,New York City,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Pittsburgh,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Baltimore,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Boston,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Newark,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Atlantic City,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Princeton,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Trenton,No,plausibleqa
nq_1109,where was the movie silver linings playbook filmed?,Ridley Park,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Triocles,Yes,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,red hot poker,Yes,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,torch lily,Yes,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,poker plant,Yes,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,tritoma,Yes,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Flame Flower,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Blazing Star,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Spiky Flower,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Orange Spike,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Candle Plant,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Fiery Spike,No,plausibleqa
trivia_6667,What is the common name of the flowering plant Kniphofia?,Burning Ember,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Integrety,Yes,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",integrity,Yes,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",honor,Yes,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",decency,Yes,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Empathy,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Kindness,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Wisdom,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Courage,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Humility,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Generosity,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Compassion,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Authenticity,No,plausibleqa
trivia_3606,"The Yiddish word/concept 'mensch', anciently derived via German from Roman philosopher Cicero's work Humanitas on human civilisation, refers to a person of great?",Responsibility,No,plausibleqa
nq_771,where is natural gas found in the us?,Texas,Yes,plausibleqa
nq_771,where is natural gas found in the us?,Appalachian Basin (Marcellus & Utica Shales – PA/WV/OH/NY),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Permian Basin (TX/NM),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Haynesville Shale (LA/TX),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Eagle Ford Shale (TX),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Bakken/Three Forks (ND/MT),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Piceance/Uintah/Green River Basins (CO/UT/WY),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Gulf of Mexico (offshore),Yes,plausibleqa
nq_771,where is natural gas found in the us?,Oklahoma,No,plausibleqa
nq_771,where is natural gas found in the us?,Louisiana,No,plausibleqa
nq_771,where is natural gas found in the us?,Pennsylvania,No,plausibleqa
nq_771,where is natural gas found in the us?,Wyoming,No,plausibleqa
nq_771,where is natural gas found in the us?,Colorado,No,plausibleqa
nq_771,where is natural gas found in the us?,Utah,No,plausibleqa
nq_771,where is natural gas found in the us?,New Mexico,No,plausibleqa
nq_771,where is natural gas found in the us?,Arkansas,No,plausibleqa
nq_771,where is natural gas found in the us?,West Virginia,No,plausibleqa
nq_771,where is natural gas found in the us?,North Dakota,No,plausibleqa
nq_1534,word that means separation of church and state?,separationism,Yes,plausibleqa
nq_1534,word that means separation of church and state?,secularism,Yes,plausibleqa
nq_1534,word that means separation of church and state?,disestablishment,Yes,plausibleqa
nq_1534,word that means separation of church and state?,laïcité,Yes,plausibleqa
nq_1534,word that means separation of church and state?,Laicism,No,plausibleqa
nq_1534,word that means separation of church and state?,Disestablishmentarianism,No,plausibleqa
nq_1534,word that means separation of church and state?,Churchstatelessness,No,plausibleqa
nq_1534,word that means separation of church and state?,Neutralism,No,plausibleqa
nq_1534,word that means separation of church and state?,Anticlericalism,No,plausibleqa
nq_1534,word that means separation of church and state?,Libertism,No,plausibleqa
nq_1534,word that means separation of church and state?,Ecclesiasticalism,No,plausibleqa
nq_1534,word that means separation of church and state?,Pluralism,No,plausibleqa
nq_1534,word that means separation of church and state?,Autonomy,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Psalms,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Job 3:8,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Job 41:1,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Psalm 74:14,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Psalm 104:26,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Isaiah 27:1,Yes,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Job,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Isaiah,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Ezekiel,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Genesis,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Exodus,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Jeremiah,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Daniel,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Proverbs,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Jonah,No,plausibleqa
nq_2090,where is the word leviathan mentioned in the bible?,Revelation,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Jen Aniston,Yes,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Jennifer Aniston,Yes,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Alan Alda,Yes,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,John Pankow,Yes,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Lisa Kudrow,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Courteney Cox,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Christina Applegate,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Sarah Jessica Parker,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Melissa Joan Hart,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Kaley Cuoco,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Alyssa Milano,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Megan Mullally,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Debra Messing,No,plausibleqa
trivia_118,Which sitcom star appeared on the big screening The Object of My Affection?,Heather Graham,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Phoenix,Yes,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,"Williams, Arizona",Yes,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,"Flagstaff, Arizona",Yes,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,"Tusayan, Arizona",Yes,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Flagstaff,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Las Vegas,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Tucson,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Albuquerque,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Salt Lake City,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Denver,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Prescott,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Williams,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Sedona,No,plausibleqa
webq_1847,what city is the south rim of the grand canyon near?,Kingman,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Pooh,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Winnie-the-Pooh,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Piglet,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Tigger,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Eeyore,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Rabbit,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Owl,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Kanga,Yes,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Squirrel,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Hedgehog,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Fox,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Badger,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Mole,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Deer,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Raccoon,No,plausibleqa
trivia_597,Who lives in the Hundred Acre Wood?,Chipmunk,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1524,Yes,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1524 (Trissino formally distinguishes J from I),Yes,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,"17th century (general standardization as a separate letter, including in English)",Yes,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,"late medieval period, c. 14th–15th century (J used as a scribal variant of I, not yet a distinct letter)",Yes,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1066,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1200,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1380,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1470,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1500,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1600,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1000,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1100,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1300,No,plausibleqa
nq_1954,when was the letter j introduced to the alphabet?,1450,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Peasent,Yes,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,peasant,Yes,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,peasant farmer,Yes,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,small-scale farmer,Yes,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,agricultural laborer,Yes,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Farmer,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Laborer,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Villager,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Herder,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Rural Worker,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Landowner,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Agricultural Worker,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Migrant Worker,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Country Dweller,No,plausibleqa
trivia_3513,The term 'campesino' refers in the Spanish-speaking world to a?,Artisan,No,plausibleqa
trivia_4762,What acid is found in tea?,Deijs,Yes,plausibleqa
trivia_4762,What acid is found in tea?,tannic acid,Yes,plausibleqa
trivia_4762,What acid is found in tea?,oxalic acid,Yes,plausibleqa
trivia_4762,What acid is found in tea?,gallic acid,Yes,plausibleqa
trivia_4762,What acid is found in tea?,Citric Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Malic Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Ascorbic Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Quinic Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Sinapic Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Ferulic Acid,No,plausibleqa
trivia_4762,What acid is found in tea?,Chlorogenic Acid,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1898,Yes,plausibleqa
nq_576,when did the united states acquired puerto rico?,"October 18, 1898",Yes,plausibleqa
nq_576,when did the united states acquired puerto rico?,"December 10, 1898",Yes,plausibleqa
nq_576,when did the united states acquired puerto rico?,"April 11, 1899",Yes,plausibleqa
nq_576,when did the united states acquired puerto rico?,1868,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1885,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1902,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1870,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1910,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1850,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1895,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1820,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1920,No,plausibleqa
nq_576,when did the united states acquired puerto rico?,1890,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Dowsing/Rhabdomancy,Yes,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,dowsing,Yes,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,water witching,Yes,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,rhabdomancy,Yes,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Radiesthesia,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Geomancy,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Hydromancy,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Scrying,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Divination Rodology,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Hydroscopy,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Stickology,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Rodomancy,No,plausibleqa
trivia_7072,What is the name for the practice of water divining by deploying a deflecting stick?,Lithomancy,No,plausibleqa
webq_1079,what language do australia people speak?,Lojban,Yes,plausibleqa
webq_1079,what language do australia people speak?,English (Australian English),Yes,plausibleqa
webq_1079,what language do australia people speak?,Mandarin,Yes,plausibleqa
webq_1079,what language do australia people speak?,Arabic,Yes,plausibleqa
webq_1079,what language do australia people speak?,Vietnamese,Yes,plausibleqa
webq_1079,what language do australia people speak?,Aboriginal and Torres Strait Islander languages,Yes,plausibleqa
webq_1079,what language do australia people speak?,English,No,plausibleqa
webq_1079,what language do australia people speak?,Australian Aboriginal languages,No,plausibleqa
webq_1079,what language do australia people speak?,Mandarin Chinese,No,plausibleqa
webq_1079,what language do australia people speak?,Italian,No,plausibleqa
webq_1079,what language do australia people speak?,Greek,No,plausibleqa
webq_1079,what language do australia people speak?,Spanish,No,plausibleqa
webq_1079,what language do australia people speak?,German,No,plausibleqa
webq_1079,what language do australia people speak?,French,No,plausibleqa
webq_711,what style of art did henri matisse do?,Impressionism,Yes,plausibleqa
webq_711,what style of art did henri matisse do?,Fauvism,Yes,plausibleqa
webq_711,what style of art did henri matisse do?,Modernism (Modern art),Yes,plausibleqa
webq_711,what style of art did henri matisse do?,Post-Impressionism,Yes,plausibleqa
webq_711,what style of art did henri matisse do?,Expressionism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Cubism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Pointillism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Art Nouveau,No,plausibleqa
webq_711,what style of art did henri matisse do?,Abstract Art,No,plausibleqa
webq_711,what style of art did henri matisse do?,Surrealism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Primitivism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Orphism,No,plausibleqa
webq_711,what style of art did henri matisse do?,Synthetism,No,plausibleqa
webq_365,what bible do catholics follow?,The Bible,Yes,plausibleqa
webq_365,what bible do catholics follow?,The 73-book Catholic Bible (including the deuterocanonical books),Yes,plausibleqa
webq_365,what bible do catholics follow?,Nova Vulgata (official Latin edition of the Vulgate),Yes,plausibleqa
webq_365,what bible do catholics follow?,"New American Bible, Revised Edition (NABRE, used in U.S. Catholic liturgy)",Yes,plausibleqa
webq_365,what bible do catholics follow?,The Douay-Rheims Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Vulgate,No,plausibleqa
webq_365,what bible do catholics follow?,The Septuagint,No,plausibleqa
webq_365,what bible do catholics follow?,The New American Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Jerusalem Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Nova Vulgata,No,plausibleqa
webq_365,what bible do catholics follow?,The Clementine Vulgate,No,plausibleqa
webq_365,what bible do catholics follow?,The Greek New Testament,No,plausibleqa
webq_365,what bible do catholics follow?,The Latin Vulgate with Apocrypha,No,plausibleqa
webq_365,what bible do catholics follow?,The Catholic Encyclopedia Bible,No,plausibleqa
webq_574,where did melba beals live?,Arkansas,Yes,plausibleqa
webq_574,where did melba beals live?,"Little Rock, Arkansas",Yes,plausibleqa
webq_574,where did melba beals live?,"Santa Rosa, California",Yes,plausibleqa
webq_574,where did melba beals live?,"San Francisco Bay Area, California",Yes,plausibleqa
webq_574,where did melba beals live?,Alabama,No,plausibleqa
webq_574,where did melba beals live?,Mississippi,No,plausibleqa
webq_574,where did melba beals live?,Louisiana,No,plausibleqa
webq_574,where did melba beals live?,Georgia,No,plausibleqa
webq_574,where did melba beals live?,North Carolina,No,plausibleqa
webq_574,where did melba beals live?,Tennessee,No,plausibleqa
webq_574,where did melba beals live?,South Carolina,No,plausibleqa
webq_574,where did melba beals live?,Virginia,No,plausibleqa
webq_574,where did melba beals live?,Florida,No,plausibleqa
webq_574,where did melba beals live?,Oklahoma,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Somelier,Yes,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Sommelier,Yes,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,wine steward,Yes,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,wine waiter,Yes,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Vintner,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Cellar Master,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Wine Butler,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Vinologist,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Wine Consultant,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Oenophile,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Wine Captain,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Bacchus,No,plausibleqa
trivia_6299,What name is given to the person in a restaurant responsible for the wine and assisting customers with their choice of wine?,Wine Director,No,plausibleqa
webq_1533,where to go in ibiza for families?,Valencia,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Santa Eulalia (Santa Eulària des Riu),Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Es Caná (Es Canar),Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Portinatx,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Cala Llonga,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Port de Sant Miquel (San Miguel),Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Cala Tarida,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Cala Vadella,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,San Antonio Bay,Yes,plausibleqa
webq_1533,where to go in ibiza for families?,Talamanca,No,plausibleqa
webq_1533,where to go in ibiza for families?,Santa Eulalia,No,plausibleqa
webq_1533,where to go in ibiza for families?,Cala Comte,No,plausibleqa
