id,question,answer,gpt4_ground_truth,strategy
webq_1382,what is the zip code for princeton nj?,08501,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08628,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08510,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08695,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08525,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08604,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08550,No,plausibleqa
webq_1382,what is the zip code for princeton nj?,08618,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Algebra,Yes,plausibleqa
webq_1126,what area of science did sir isaac newton study?,physics,Yes,plausibleqa
webq_1126,what area of science did sir isaac newton study?,mathematics,Yes,plausibleqa
webq_1126,what area of science did sir isaac newton study?,optics,Yes,plausibleqa
webq_1126,what area of science did sir isaac newton study?,astronomy,Yes,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Chemistry,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Geology,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Biology,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Meteorology,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Thermodynamics,No,plausibleqa
webq_1126,what area of science did sir isaac newton study?,Mechanics,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Ostria,Yes,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""","Salzburg, Austria",Yes,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Austria,Yes,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",the Austrian Alps,Yes,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Switzerland,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Bavaria,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Slovenia,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Czech Republic,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Liechtenstein,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Hungary,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Italy,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Slovakia,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Croatia,No,plausibleqa
trivia_4120,"The musical ""The Sound of Music"" is associated with which geographical area?""",Germany,No,plausibleqa
webq_997,where do ireland play rugby union?,Zarathustra,Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Aviva Stadium, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Lansdowne Road, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Croke Park, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,Aviva Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Lansdowne Road,No,plausibleqa
webq_997,where do ireland play rugby union?,Croke Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Thomond Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Ravenhill Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Musgrave Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Donnybrook Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,RDS Arena,No,plausibleqa
webq_997,where do ireland play rugby union?,Kingspan Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Malahide Castle,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Ptolemy,Yes,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Claudius Ptolemy,Yes,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Aristotle,Yes,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Eudoxus of Cnidus,Yes,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Eratosthenes,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Hipparchus,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Aristarchus,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Euclid,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Archimedes,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Pythagoras,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Seleucus of Seleucia,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Theon of Smyrna,No,plausibleqa
nq_3467,who is credited with developing the geocentric view?,Geminos,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Fraction,Yes,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",remainder 1,Yes,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",remainder 3,Yes,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",remainder 2 (only for prime 2),Yes,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Integer,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Decimal,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Whole Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Rational Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Irrational Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Real Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Complex Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Negative Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Non-Negative Number,No,plausibleqa
trivia_4009,"If you divide a prime number by 4, the answer must result in ?",Counting Number,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Wales,Yes,plausibleqa
webq_1354,what are the four nations of the united kingdom?,England,Yes,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Scotland,Yes,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Northern Ireland,Yes,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Ireland,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Cornwall,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Isle of Man,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Jersey,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Guernsey,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Shetland Islands,No,plausibleqa
webq_1354,what are the four nations of the united kingdom?,Orkney Islands,No,plausibleqa
nq_189,when did the 5 day work week begin?,1908,Yes,plausibleqa
nq_189,when did the 5 day work week begin?,"1908 (first U.S. factory adoption to accommodate the Sabbath, at a New England cotton mill)",Yes,plausibleqa
nq_189,when did the 5 day work week begin?,"1926 (Ford Motor Company popularized a five-day, 40-hour week)",Yes,plausibleqa
nq_189,when did the 5 day work week begin?,"1938-1940 (U.S. Fair Labor Standards Act phased in the 40-hour standard, effectively cementing the five-day week)",Yes,plausibleqa
nq_189,when did the 5 day work week begin?,1915,No,plausibleqa
nq_189,when did the 5 day work week begin?,1926,No,plausibleqa
nq_189,when did the 5 day work week begin?,1930,No,plausibleqa
nq_189,when did the 5 day work week begin?,1941,No,plausibleqa
nq_189,when did the 5 day work week begin?,1950,No,plausibleqa
nq_189,when did the 5 day work week begin?,1965,No,plausibleqa
nq_189,when did the 5 day work week begin?,1975,No,plausibleqa
nq_189,when did the 5 day work week begin?,1880,No,plausibleqa
nq_189,when did the 5 day work week begin?,1992,No,plausibleqa
nq_189,when did the 5 day work week begin?,1810,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,21 February,Yes,plausibleqa
nq_207,when is the womens ice skating for the olympics?,During the Winter Olympics (not Summer),Yes,plausibleqa
nq_207,when is the womens ice skating for the olympics?,"the next Winter Games run Feb 6–22, 2026 (Milano–Cortina)",Yes,plausibleqa
nq_207,when is the womens ice skating for the olympics?,"If you meant women’s figure skating at Beijing 2022: Feb 15 (short program) and Feb 17 (free skate), 2022",Yes,plausibleqa
nq_207,when is the womens ice skating for the olympics?,14 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,18 March,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,10 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,25 January,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,7 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,28 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,12 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,5 February,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,22 January,No,plausibleqa
nq_207,when is the womens ice skating for the olympics?,16 February,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Ireland,Yes,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Johnny Logan,Yes,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Loreen,Yes,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Sweden,Yes,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,United Kingdom,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,France,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Netherlands,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Denmark,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Norway,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Israel,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Germany,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Italy,No,plausibleqa
nq_2790,who has won the eurovision song contest the most times?,Ukraine,No,plausibleqa
nq_1121,where did they film the game of thrones?,Malta,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Northern Ireland,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Croatia,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Spain,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Iceland,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Morocco,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Ireland,No,plausibleqa
nq_1121,where did they film the game of thrones?,Slovenia,No,plausibleqa
nq_1121,where did they film the game of thrones?,Bulgaria,No,plausibleqa
nq_1121,where did they film the game of thrones?,Turkey,No,plausibleqa
nq_1121,where did they film the game of thrones?,Greece,No,plausibleqa
nq_1121,where did they film the game of thrones?,Portugal,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,nachos,Yes,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,chili con carne,Yes,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,fajitas,Yes,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,chili con queso (queso dip),Yes,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Quesadillas,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Burrito,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Fajita,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Taco Salad,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Beef Enchilada,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Chiles Rellenos Casserole,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Taco Burger,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Chicken Quesarito,No,plausibleqa
nq_2031,what is an example of an americanized mexican food created by tex-mex cuisine?,Breakfast Burrito,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Valinor,Yes,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,The Undying Lands,Yes,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,the West,Yes,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Tol Eressëa,Yes,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Aman,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Alqualondë,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Avallónë,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Eressëa,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,The Grey Havens,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,Númenor,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,The Hidden Elf Realm,No,plausibleqa
nq_2273,where do the elves go on the boat in lord of the rings?,The Lands of the West,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Catawba,Yes,plausibleqa
nq_463,who helped the british in the french and indian war?,Iroquois Confederacy (Haudenosaunee),Yes,plausibleqa
nq_463,who helped the british in the french and indian war?,American colonists (colonial militias),Yes,plausibleqa
nq_463,who helped the british in the french and indian war?,Cherokee (initially),Yes,plausibleqa
nq_463,who helped the british in the french and indian war?,Cherokee,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Iroquois,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Delaware,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Huron,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Mi'kmaq,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Abenaki,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Shawnee,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Mohican,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Oneida,No,plausibleqa
nq_463,who helped the british in the french and indian war?,Seneca,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Tom Sizemore,Yes,plausibleqa
nq_183,who starred in the movie natural born killers?,Woody Harrelson,Yes,plausibleqa
nq_183,who starred in the movie natural born killers?,Juliette Lewis,Yes,plausibleqa
nq_183,who starred in the movie natural born killers?,Robert Downey Jr.,Yes,plausibleqa
nq_183,who starred in the movie natural born killers?,Tommy Lee Jones,Yes,plausibleqa
nq_183,who starred in the movie natural born killers?,Johnny Depp,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Christian Slater,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Brad Pitt,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Nicolas Cage,No,plausibleqa
nq_183,who starred in the movie natural born killers?,John Travolta,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Gary Oldman,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Kevin Costner,No,plausibleqa
nq_183,who starred in the movie natural born killers?,Alec Baldwin,No,plausibleqa
webq_382,what shows are shot in new york?,The Stand,Yes,plausibleqa
webq_382,what shows are shot in new york?,Law & Order,Yes,plausibleqa
webq_382,what shows are shot in new york?,Law & Order: SVU,Yes,plausibleqa
webq_382,what shows are shot in new york?,Blue Bloods,Yes,plausibleqa
webq_382,what shows are shot in new york?,Sex and the City,Yes,plausibleqa
webq_382,what shows are shot in new york?,The Marvelous Mrs. Maisel,Yes,plausibleqa
webq_382,what shows are shot in new york?,Gossip Girl,Yes,plausibleqa
webq_382,what shows are shot in new york?,30 Rock,Yes,plausibleqa
webq_382,what shows are shot in new york?,Saturday Night Live,Yes,plausibleqa
webq_382,what shows are shot in new york?,The Late Show with Stephen Colbert,Yes,plausibleqa
webq_382,what shows are shot in new york?,The Tonight Show Starring Jimmy Fallon,Yes,plausibleqa
webq_382,what shows are shot in new york?,The Daily Show,Yes,plausibleqa
webq_382,what shows are shot in new york?,Billions,Yes,plausibleqa
webq_382,what shows are shot in new york?,Mr. Robot,Yes,plausibleqa
webq_382,what shows are shot in new york?,The Blacklist,Yes,plausibleqa
webq_382,what shows are shot in new york?,Person of Interest,Yes,plausibleqa
webq_382,what shows are shot in new york?,Friends,No,plausibleqa
webq_382,what shows are shot in new york?,Seinfeld,No,plausibleqa
webq_382,what shows are shot in new york?,Elementary,No,plausibleqa
webq_382,what shows are shot in new york?,The Good Wife,No,plausibleqa
webq_528,what country borders slovakia?,Poland,Yes,plausibleqa
webq_528,what country borders slovakia?,Austria,Yes,plausibleqa
webq_528,what country borders slovakia?,Czech Republic,Yes,plausibleqa
webq_528,what country borders slovakia?,Hungary,Yes,plausibleqa
webq_528,what country borders slovakia?,Ukraine,Yes,plausibleqa
webq_528,what country borders slovakia?,Romania,No,plausibleqa
webq_528,what country borders slovakia?,Serbia,No,plausibleqa
webq_528,what country borders slovakia?,Croatia,No,plausibleqa
webq_528,what country borders slovakia?,Bulgaria,No,plausibleqa
webq_528,what country borders slovakia?,Slovenia,No,plausibleqa
webq_528,what country borders slovakia?,Germany,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Arteries/veins,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",blood vessel,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",artery,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",vein,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Lymphatic vessels,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Respiratory tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Gastrointestinal tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Urinary tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Nervous system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Muscular system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Integumentary system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Endocrine system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Eye,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Brain,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Fats Waller,Yes,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Frank Sinatra,Yes,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Nat King Cole,Yes,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Ella Fitzgerald,Yes,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Paul McCartney,Yes,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Billie Holiday,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Louis Armstrong,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Dinah Washington,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Eartha Kitt,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Peggy Lee,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Dean Martin,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Bing Crosby,No,plausibleqa
nq_1718,who sang gon na sit right down and write myself a letter?,Rosemary Clooney,No,plausibleqa
nq_3278,how do you say evil eye in greek?,matiasma,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,το κακό μάτι,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,το μάτι,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,βασκανία,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,Kakomati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Poniria Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Vaskania,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Ophthalmos tou Kakou,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Kako Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Satanas Ophthalmos,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Poniro Vlema,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Kakos Blepos,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Vaskano Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Phthasikos Ophthalmos,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2009 NFL season,Yes,plausibleqa
webq_569,when did michael vick start playing for the eagles?,"August 13, 2009",Yes,plausibleqa
webq_569,when did michael vick start playing for the eagles?,"August 27, 2009",Yes,plausibleqa
webq_569,when did michael vick start playing for the eagles?,"September 27, 2009",Yes,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2007 NFL season,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2010 NFL preseason,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,August 2009,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2008 NFL draft,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,September 2009,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2011 NFL season,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,July 2009,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,October 2009,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,2006 NFL season,No,plausibleqa
webq_569,when did michael vick start playing for the eagles?,November 2009,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,brain,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Skeletal muscle,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Cardiac muscle,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Brain (nervous tissue),Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Heart,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Liver,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Kidneys,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Pancreas,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Smooth Muscle,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Adipose Tissue,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Bone,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Testes,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Diaphragm,No,plausibleqa
webq_349,what do australians call bigfoot?,Waleed Aly,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Yowie,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Yahoo,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Hairy Man,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Bunyip,No,plausibleqa
webq_349,what do australians call bigfoot?,Thylacine,No,plausibleqa
webq_349,what do australians call bigfoot?,Drop Bear,No,plausibleqa
webq_349,what do australians call bigfoot?,Aussie Sasquatch,No,plausibleqa
webq_349,what do australians call bigfoot?,Kookaburra Man,No,plausibleqa
webq_349,what do australians call bigfoot?,Boomer,No,plausibleqa
webq_349,what do australians call bigfoot?,Aussie Ape,No,plausibleqa
webq_349,what do australians call bigfoot?,Jarrah,No,plausibleqa
webq_349,what do australians call bigfoot?,Ripper,No,plausibleqa
webq_1092,what type of religions are in the united states?,Islam,Yes,plausibleqa
webq_1092,what type of religions are in the united states?,Christianity,Yes,plausibleqa
webq_1092,what type of religions are in the united states?,Judaism,Yes,plausibleqa
webq_1092,what type of religions are in the united states?,Buddhism,Yes,plausibleqa
webq_1092,what type of religions are in the united states?,Hinduism,Yes,plausibleqa
webq_1092,what type of religions are in the united states?,Sikhism,No,plausibleqa
webq_1092,what type of religions are in the united states?,Taoism,No,plausibleqa
webq_1092,what type of religions are in the united states?,Confucianism,No,plausibleqa
webq_1092,what type of religions are in the united states?,Shintoism,No,plausibleqa
webq_1092,what type of religions are in the united states?,Baha'i,No,plausibleqa
webq_1092,what type of religions are in the united states?,Jainism,No,plausibleqa
nq_441,who are the permanent member of un security council?,China,Yes,plausibleqa
nq_441,who are the permanent member of un security council?,France,Yes,plausibleqa
nq_441,who are the permanent member of un security council?,Russia,Yes,plausibleqa
nq_441,who are the permanent member of un security council?,United Kingdom,Yes,plausibleqa
nq_441,who are the permanent member of un security council?,United States,Yes,plausibleqa
nq_441,who are the permanent member of un security council?,Germany,No,plausibleqa
nq_441,who are the permanent member of un security council?,Japan,No,plausibleqa
nq_441,who are the permanent member of un security council?,India,No,plausibleqa
nq_441,who are the permanent member of un security council?,Brazil,No,plausibleqa
nq_441,who are the permanent member of un security council?,Italy,No,plausibleqa
nq_441,who are the permanent member of un security council?,Canada,No,plausibleqa
trivia_6317,In which US state is New Haven?,Conn.,Yes,plausibleqa
trivia_6317,In which US state is New Haven?,Connecticut,Yes,plausibleqa
trivia_6317,In which US state is New Haven?,Indiana,Yes,plausibleqa
trivia_6317,In which US state is New Haven?,Michigan,Yes,plausibleqa
trivia_6317,In which US state is New Haven?,New York,No,plausibleqa
trivia_6317,In which US state is New Haven?,New Jersey,No,plausibleqa
trivia_6317,In which US state is New Haven?,Massachusetts,No,plausibleqa
trivia_6317,In which US state is New Haven?,Pennsylvania,No,plausibleqa
trivia_6317,In which US state is New Haven?,Ohio,No,plausibleqa
trivia_6317,In which US state is New Haven?,California,No,plausibleqa
trivia_6317,In which US state is New Haven?,Florida,No,plausibleqa
trivia_6317,In which US state is New Haven?,Texas,No,plausibleqa
trivia_6317,In which US state is New Haven?,Vermont,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,5,Yes,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,6 wins,Yes,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,"at least a .500 record (normally 6-6, or 7 wins if a 13-game schedule)",Yes,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,5 wins in rare cases via APR/waiver when there aren't enough eligible teams,Yes,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,3,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,6,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,7,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,4,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,8,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,9,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,10,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,2,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,11,No,plausibleqa
nq_2015,how many games does a football team have to win to be bowl eligible?,12,No,plausibleqa
trivia_6984,What are young squirrels known as?,Kittun,Yes,plausibleqa
trivia_6984,What are young squirrels known as?,kits,Yes,plausibleqa
trivia_6984,What are young squirrels known as?,kittens,Yes,plausibleqa
trivia_6984,What are young squirrels known as?,pups,Yes,plausibleqa
trivia_6984,What are young squirrels known as?,Squirrelets,No,plausibleqa
trivia_6984,What are young squirrels known as?,Nutkins,No,plausibleqa
trivia_6984,What are young squirrels known as?,Squirrlings,No,plausibleqa
trivia_6984,What are young squirrels known as?,Bushbabies,No,plausibleqa
trivia_6984,What are young squirrels known as?,Squirrelkins,No,plausibleqa
trivia_6984,What are young squirrels known as?,Treelets,No,plausibleqa
trivia_6984,What are young squirrels known as?,Squirrelettes,No,plausibleqa
trivia_6984,What are young squirrels known as?,Acorns,No,plausibleqa
trivia_6984,What are young squirrels known as?,Squirrowlets,No,plausibleqa
trivia_6984,What are young squirrels known as?,Fuzzballs,No,plausibleqa
