noun1,predicted_hypernym,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
mirrors,ring,-13.375,1,single_token,No,-8.407469719514882,-19.1016772007016,-16.052369587089828,-9.6472945991893,-11.949865760413415
mirrors,this item,-14.15625,2,2token,No,-18.433919103607614,-19.1016772007016,-25.393783055627935,-10.207296296894365,-11.949865760413415
mirrors,home products,-13.625,2,2token,Yes,-18.746915783132145,-19.1016772007016,-30.069762310265418,-9.275411301484608,-11.949865760413415
mirrors,decorative product,-13.84375,2,2token,Yes,-28.16928993791668,-19.1016772007016,-28.63390342994793,-12.04223758251621,-11.949865760413415
mirrors,practical object,-13.625,2,gpt4_positive,Yes,-24.98496462427054,-19.1016772007016,-25.545397665224424,-11.012144116470044,-11.949865760413415
mirrors,sales tool,-17.59375,2,gpt4_positive,Yes,-25.8806666368,-19.1016772007016,-25.90012321873953,-10.5196699882631,-11.949865760413415
mirrors,prototype,-16.75,1,gpt4_positive,No,-10.82638294515723,-19.1016772007016,-17.78510643002114,-11.904472875119406,-11.949865760413415
mirrors,fracture,-15.3125,1,single_token,No,-17.526665229918073,-19.1016772007016,-20.641077948951278,-12.20405468298686,-11.949865760413415
mirrors,shelter,-1.9473594427108765,1,beam_search,No,-18.151444088587198,-19.1016772007016,-19.87637747500972,-10.936306482704488,-11.949865760413415
mirrors,toy box,-14.78125,2,2token,No,-25.597195100687628,-19.1016772007016,-25.883275143166784,-10.988191018892989,-11.949865760413415
mirrors,optical media,-13.71875,2,2token,Yes,-24.426411124043895,-19.1016772007016,-28.023579387487086,-11.408556440677557,-11.949865760413415
mirrors,work,-9.1875,1,gpt4_negative,No,-8.305528225123517,-19.1016772007016,-15.169348944449279,-6.999870458240826,-11.949865760413415
mirrors,saw,-14.25,1,gpt4_negative,No,-11.706697948871806,-19.1016772007016,-19.91618286001243,-8.426438371526872,-11.949865760413415
mirrors,solid metal,-13.3125,2,2token,No,-19.458812551426128,-19.1016772007016,-23.56013449429924,-10.427732818261587,-11.949865760413415
mirrors,plane surfaces,-16.875,2,2token,Yes,-21.525853191312486,-19.1016772007016,-29.255536522386684,-11.648733733424645,-11.949865760413415
mirrors,house tool,-11.65625,2,2token,Yes,-18.816787326210004,-19.1016772007016,-24.65523307809016,-10.292092593729713,-11.949865760413415
mirrors,sun object,-15.65625,2,2token,No,-18.840940013843024,-19.1016772007016,-27.91488367155042,-10.553571412225342,-11.949865760413415
mirrors,surfacing,-14.875,1,single_token,Yes,-18.374658049123887,-19.1016772007016,-23.051681566478425,-13.999313211040027,-11.949865760413415
mirrors,reflective glass,-11.46875,2,2token,Yes,-24.674003029352455,-19.1016772007016,-23.718999544719566,-12.53177508517212,-11.949865760413415
mirrors,door mirror,-15.0625,2,2token,No,-20.17689219298641,-19.1016772007016,-22.98289840760807,-10.650031290422808,-11.949865760413415
mirrors,vehicle part,-19.1875,2,gpt4_negative,Yes,-23.980162405985624,-19.1016772007016,-26.125196564885833,-9.854695483606605,-11.949865760413415
mirrors,shiny objects,-1.9128894805908203,2,beam_search,Yes,-23.94685646280879,-19.1016772007016,-25.720077558811706,-11.999042216115441,-11.949865760413415
mirrors,sea animal,-13.890625,2,existing_hypernyms,No,-19.928937070677247,-19.1016772007016,-24.61813965461998,-10.094645636692713,-11.949865760413415
mirrors,artificial construction,-14.90625,2,2token,Yes,-27.120361619455814,-19.1016772007016,-23.83603036729304,-11.127656261481633,-11.949865760413415
mirrors,sight,-1.8169612884521484,1,beam_search,No,-10.966019946570906,-19.1016772007016,-17.737951540604044,-10.268767989171232,-11.949865760413415
mirrors,water item,-15.59375,2,2token,No,-18.824529883356526,-19.1016772007016,-25.197509769366775,-10.306951663974125,-11.949865760413415
mirrors,glassware,-1.5577815771102905,2,beam_search,No,-19.631909496218118,-19.1016772007016,-24.055308187570105,-14.138336332551637,-11.949865760413415
mirrors,decoration item,-14.34375,2,2token,Yes,-26.454135453744584,-19.1016772007016,-25.939215472571494,-12.090942013276596,-11.949865760413415
mirrors,lamp,-1.6908267736434937,1,beam_search,No,-15.068541537705864,-19.1016772007016,-20.165192310606553,-11.399587851131656,-11.949865760413415
mirrors,rank,-21.0,1,gpt4_negative,No,-10.292461637451702,-19.1016772007016,-19.95949798717352,-10.501320916934723,-11.949865760413415
mirrors,capital asset,-20.03125,2,gpt4_positive,Yes,-19.74912214850376,-19.1016772007016,-28.976380284720165,-11.134482179958372,-11.949865760413415
mirrors,surface object,-12.59375,2,2token,Yes,-20.516973609901278,-19.1016772007016,-23.657684512290928,-10.654259608653552,-11.949865760413415
mirrors,lamp shades,-16.59375,2,2token,No,-26.294024856706187,-19.1016772007016,-29.659673119260724,-12.149673408681053,-11.949865760413415
mirrors,natural product,-12.4375,2,2token,No,-19.902034217194966,-19.1016772007016,-21.197772448569854,-9.850893204885551,-11.949865760413415
mirrors,optics component,-21.3125,2,gpt4_positive,Yes,-28.304725675720178,-19.1016772007016,-32.74532803209522,-12.64609814298956,-11.949865760413415
mirrors,shiny materials,-11.5,2,2token,Yes,-25.6473187394759,-19.1016772007016,-28.354621893667186,-11.90743579635487,-11.949865760413415
mirrors,angel,-12.75,1,single_token,No,-9.030885298276399,-19.1016772007016,-16.961291242430995,-10.476185033927203,-11.949865760413415
mirrors,dress,-11.0,1,single_token,No,-10.370128517874825,-19.1016772007016,-17.865546350256807,-9.763723871032047,-11.949865760413415
mirrors,protective clothing,-15.1875,2,existing_hypernyms,No,-24.315100319687286,-19.1016772007016,-26.387330102584222,-11.589795710228428,-11.949865760413415
mirrors,roofing,-14.25,1,single_token,No,-19.52436726487557,-19.1016772007016,-23.132726758669172,-13.284823485102727,-11.949865760413415
mirrors,lying,-14.3125,1,single_token,No,-10.879980626618634,-19.1016772007016,-17.661798637194583,-9.969625218290819,-11.949865760413415
mirrors,decorative equipment,-14.46875,2,2token,Yes,-27.747781162323523,-19.1016772007016,-29.357650716522897,-12.052476405090315,-11.949865760413415
mirrors,preposition,-11.75,1,single_token,No,-16.111850441564954,-19.1016772007016,-21.38912541513549,-14.689939835743512,-11.949865760413415
mirrors,everyday item,-11.6875,2,gpt4_positive,Yes,-27.72181378502852,-19.1016772007016,-26.76344435100191,-11.018223125591735,-11.949865760413415
mirrors,window,-12.375,1,single_token,No,-16.727272792300226,-19.1016772007016,-20.035009975742476,-9.67078820363231,-11.949865760413415
mirrors,outdoors,-15.375,1,single_token,No,-19.21071890885368,-19.1016772007016,-18.84150325278106,-12.180385405794198,-11.949865760413415
mirrors,container food,-17.09375,2,2token,No,-19.5212676991006,-19.1016772007016,-29.948084443648355,-11.48335695403795,-11.949865760413415
mirrors,industrial design product,-23.21875,3,gpt4_positive,Yes,-28.29251675300342,-19.1016772007016,-31.219546766294567,-10.530843247246732,-11.949865760413415
mirrors,merchandising item,-23.90625,2,gpt4_positive,Yes,-38.18455995602565,-19.1016772007016,-30.579886525392606,-13.507952331507704,-11.949865760413415
mirrors,button,-13.375,1,single_token,No,-9.89969046865606,-19.1016772007016,-16.515330978965036,-10.223690061876328,-11.949865760413415
mirrors,here,-14.25,1,single_token,No,-9.064216273469507,-19.1016772007016,-16.371282367225913,-6.9771052499358,-11.949865760413415
mirrors,computer chip,-15.09375,2,2token,No,-21.042032214604376,-19.1016772007016,-22.62957933870195,-10.994125719191825,-11.949865760413415
mirrors,sight helper,-17.375,2,2token,Yes,-23.370179261225836,-19.1016772007016,-29.845408230003375,-12.944175351891982,-11.949865760413415
mirrors,hollow,-12.625,1,single_token,No,-16.866320686214213,-19.1016772007016,-17.66242196630818,-11.628325093199981,-11.949865760413415
mirrors,hazard,-14.0625,1,gpt4_negative,Yes,-10.269815327058774,-19.1016772007016,-18.2830047216251,-11.55895893232227,-11.949865760413415
mirrors,useful material,-10.53125,2,2token,Yes,-23.610617058884852,-19.1016772007016,-25.399172932060463,-10.318999966199355,-11.949865760413415
mirrors,craft materials,-14.65625,2,2token,Yes,-18.6747317423445,-19.1016772007016,-27.404309273680497,-11.10745369021762,-11.949865760413415
mirrors,home decorations,-10.390625,2,2token,Yes,-22.393731620853927,-19.1016772007016,-30.846419291961496,-12.075026839418012,-11.949865760413415
mirrors,windows screens,-15.59375,2,2token,No,-19.922370968784733,-19.1016772007016,-28.738013138218804,-11.629448045334247,-11.949865760413415
mirrors,shine object,-14.90625,2,2token,Yes,-21.695724352850885,-19.1016772007016,-28.79854689163988,-11.464125777036624,-11.949865760413415
mirrors,optical materials,-13.28125,2,2token,Yes,-25.562900847211417,-19.1016772007016,-29.613308676032815,-11.530061450916962,-11.949865760413415
mirrors,plastic container,-16.40625,2,2token,No,-24.46858119934582,-19.1016772007016,-24.762433952860594,-11.72982604425071,-11.949865760413415
mirrors,products,-12.625,1,single_token,Yes,-10.563257606157508,-19.1016772007016,-17.782199685941787,-9.115029283081363,-11.949865760413415
mirrors,piece of furniture,-2.0345616340637207,3,beam_search,No,-20.804820141939103,-19.1016772007016,-22.723141819443246,-11.012144116470044,-11.949865760413415
mirrors,useful machine,-13.90625,2,2token,Yes,-26.070783930162516,-19.1016772007016,-26.03271782838382,-10.362350272819453,-11.949865760413415
mirrors,consumer durable,-16.1875,2,gpt4_positive,Yes,-22.58268250411888,-19.1016772007016,-31.189317824466265,-12.373284924523585,-11.949865760413415
mirrors,personal hygiene item,-19.90625,3,gpt4_positive,No,-30.514034828606572,-19.1016772007016,-27.52558855677283,-12.18233658785359,-11.949865760413415
mirrors,useful thing,-9.1640625,2,2token,Yes,-23.58492133147262,-19.1016772007016,-22.79954830504883,-9.950577063636118,-11.949865760413415
mirrors,domestic ornament,-15.3125,2,2token,Yes,-31.6395423617898,-19.1016772007016,-27.920327913068817,-13.122313378654287,-11.949865760413415
mirrors,model,-11.3125,1,gpt4_positive,Yes,-10.220423559401285,-19.1016772007016,-16.86903871193408,-8.910235038785379,-11.949865760413415
mirrors,plastic thing,-16.40625,2,2token,No,-26.24914457592503,-19.1016772007016,-23.443540549769622,-10.397780595667758,-11.949865760413415
mirrors,talent,-16.375,1,gpt4_negative,No,-17.728306363019733,-19.1016772007016,-19.426202614136347,-10.038160167535828,-11.949865760413415
mirrors,recognition,-14.8125,1,single_token,No,-16.866543303510166,-19.1016772007016,-18.231881589603077,-10.431116904793736,-11.949865760413415
mirrors,desktop accessory,-15.65625,2,gpt4_positive,No,-23.011450488029126,-19.1016772007016,-27.889792145235482,-12.771671295143456,-11.949865760413415
mirrors,room decorations,-12.5625,2,2token,Yes,-21.886150652547496,-19.1016772007016,-27.56830894623266,-12.089161100622672,-11.949865760413415
mirrors,natural element,-13.4375,2,2token,No,-20.237079074353154,-19.1016772007016,-22.124888846741925,-10.654259608653552,-11.949865760413415
mirrors,science fact,-13.40625,2,2token,No,-19.421541634297903,-19.1016772007016,-25.63012997159311,-9.34845252600085,-11.949865760413415
mirrors,art accessory,-14.84375,2,2token,Yes,-19.713698405796766,-19.1016772007016,-26.758068525002976,-12.38757054162575,-11.949865760413415
mirrors,mother,-14.1875,1,single_token,No,-10.173097858233179,-19.1016772007016,-18.408008394729578,-8.656454684037266,-11.949865760413415
mirrors,water reflection,-13.96875,2,2token,No,-20.69795434179212,-19.1016772007016,-27.052070562610552,-11.162261551128335,-11.949865760413415
mirrors,reflective substances,-12.59375,2,2token,Yes,-27.922789908412756,-19.1016772007016,-27.96173628220081,-12.848488689683762,-11.949865760413415
mirrors,items,-10.8125,1,single_token,Yes,-10.650273713700622,-19.1016772007016,-19.740099804970427,-9.716176795857717,-11.949865760413415
mirrors,cultural object,-16.3046875,2,gpt4_positive,Yes,-19.793814589364466,-19.1016772007016,-24.43995970135788,-10.719928424563927,-11.949865760413415
mirrors,optical aid,-13.53125,2,2token,Yes,-26.067516648733758,-19.1016772007016,-29.607617229636865,-11.541314651479004,-11.949865760413415
mirrors,production,-12.6875,1,single_token,No,-11.592692823438401,-19.1016772007016,-17.528930982318666,-8.888256148169651,-11.949865760413415
mirrors,dessert,-9.9375,1,existing_hypernyms,No,-17.543418618538965,-19.1016772007016,-21.820682512880833,-11.904472875119406,-11.949865760413415
mirrors,wall decoration,-1.854184865951538,2,beam_search,Yes,-21.65262071108412,-19.1016772007016,-22.736187973650345,-11.986118173929368,-11.949865760413415
mirrors,energy,-10.5625,1,gpt4_negative,No,-10.07188358380966,-19.1016772007016,-17.588025670670955,-8.67971153267889,-11.949865760413415
mirrors,vanity mirror,-17.625,2,gpt4_positive,No,-29.656486009744967,-19.1016772007016,-27.0023223373379,-12.282932091827233,-11.949865760413415
mirrors,household thing,-12.15625,2,2token,Yes,-29.967090673968645,-19.1016772007016,-25.597673420495823,-10.486880284913987,-11.949865760413415
mirrors,sour,-12.9375,1,single_token,No,-15.608427769388513,-19.1016772007016,-18.905627099934748,-11.788665791412962,-11.949865760413415
mirrors,sensation,-13.5,1,single_token,No,-18.64108527537073,-19.1016772007016,-19.11599240670384,-11.7435846883261,-11.949865760413415
mirrors,reflecting appliance,-13.40625,2,2token,Yes,-29.71962302238714,-19.1016772007016,-29.920976053348788,-13.2444745157993,-11.949865760413415
mirrors,profit,-17.625,1,gpt4_negative,No,-10.490741406601913,-19.1016772007016,-17.693016644611504,-9.901487553867463,-11.949865760413415
mirrors,round shapes,-13.53125,2,2token,No,-21.030043315000583,-19.1016772007016,-29.10261262015274,-11.60393391051486,-11.949865760413415
mirrors,buildings glass,-17.875,2,2token,No,-28.928852510084567,-19.1016772007016,-31.280513470021763,-10.451665502644262,-11.949865760413415
mirrors,opportunity,-15.1875,1,single_token,Yes,-17.38900256965203,-19.1016772007016,-18.295664961758657,-9.325750101153684,-11.949865760413415
mirrors,budget,-17.125,1,gpt4_negative,No,-10.233490009829847,-19.1016772007016,-18.357293056929137,-9.624340298248473,-11.949865760413415
mirrors,domestic article,-13.9375,2,2token,Yes,-31.01750275704235,-19.1016772007016,-30.575173939116944,-10.260159639336084,-11.949865760413415
mirrors,domestic use,-15.3125,2,2token,Yes,-25.16758874868645,-19.1016772007016,-26.32069566766871,-9.997796034207587,-11.949865760413415
mirrors,wall feature,-14.21875,2,2token,Yes,-19.01109184060637,-19.1016772007016,-24.61314867098543,-10.097069874427273,-11.949865760413415
mirrors,hard objects,-12.765625,2,2token,Yes,-19.138585813929872,-19.1016772007016,-25.181064017243774,-10.431116904793736,-11.949865760413415
mirrors,room material,-15.78125,2,2token,No,-18.699543657587313,-19.1016772007016,-26.00989826727421,-9.634986770450302,-11.949865760413415
mirrors,households,-13.9375,1,single_token,No,-21.29470449682056,-19.1016772007016,-24.227266288537123,-11.212813465139918,-11.949865760413415
mirrors,visual aids,-11.765625,2,2token,Yes,-21.84091081039372,-19.1016772007016,-23.694991455751747,-11.381888430672474,-11.949865760413415
mirrors,artificial structure,-14.65625,2,2token,Yes,-26.385883603869456,-19.1016772007016,-23.72962313979473,-11.183614523608902,-11.949865760413415
mirrors,construction technique,-15.59375,2,2token,No,-28.277601639743764,-19.1016772007016,-25.6747666407012,-10.706445134827531,-11.949865760413415
mirrors,competition,-15.3125,1,gpt4_negative,No,-17.246483114828205,-19.1016772007016,-19.673271984578534,-9.417363311398965,-11.949865760413415
mirrors,animal house,-15.96875,2,2token,No,-19.485388162042977,-19.1016772007016,-24.855309983273273,-9.767208189044405,-11.949865760413415
mirrors,craft accessory,-16.5625,2,2token,Yes,-21.31772547386256,-19.1016772007016,-26.064557119410296,-12.559866030863843,-11.949865760413415
mirrors,bathroom material,-13.375,2,2token,Yes,-27.391574042953785,-19.1016772007016,-27.22202060809895,-10.596630733104073,-11.949865760413415
mirrors,musical instrument,-9.712890625,2,existing_hypernyms,No,-24.314967442060933,-19.1016772007016,-24.23243901088377,-11.364496839199457,-11.949865760413415
mirrors,construct,-12.5625,1,single_token,Yes,-10.826751693639109,-19.1016772007016,-17.485277257516493,-11.55895893232227,-11.949865760413415
mirrors,monitor,-12.6875,1,single_token,No,-10.920512720920485,-19.1016772007016,-19.231383705011144,-10.662770262105477,-11.949865760413415
mirrors,sin,-12.6875,1,single_token,No,-10.49296743777769,-19.1016772007016,-16.212592939707925,-10.662770262105477,-11.949865760413415
mirrors,floor,-10.4375,1,gpt4_negative,No,-10.289923998325127,-19.1016772007016,-18.208845653482932,-9.34845252600085,-11.949865760413415
mirrors,reflecting something,-14.84375,2,2token,Yes,-22.834362363208353,-19.1016772007016,-26.606767245435382,-11.687266947423963,-11.949865760413415
mirrors,parent,-13.25,1,single_token,No,-9.914151838300983,-19.1016772007016,-16.637780853379628,-10.199199108516742,-11.949865760413415
mirrors,assembly component,-23.625,2,gpt4_positive,No,-21.488274198411318,-19.1016772007016,-25.409444305055572,-11.190834719450558,-11.949865760413415
mirrors,this appliance,-16.03125,2,2token,No,-22.784436030164475,-19.1016772007016,-29.684493422086476,-13.008990050236646,-11.949865760413415
mirrors,this fruit,-15.28125,2,2token,No,-20.43062307062194,-19.1016772007016,-27.96007486582019,-10.207296296894365,-11.949865760413415
mirrors,bulldozer,-15.7421875,2,gpt4_negative,No,-22.069475060066072,-19.1016772007016,-21.64590255444632,-14.091132315923689,-11.949865760413415
mirrors,made product,-17.3125,2,2token,Yes,-19.960729342963077,-19.1016772007016,-27.607459475632663,-9.427252131304503,-11.949865760413415
mirrors,occasion,-13.5625,1,single_token,No,-17.45568205783743,-19.1016772007016,-19.939686928269683,-10.637452560958343,-11.949865760413415
mirrors,fixed object,-13.6171875,2,gpt4_positive,Yes,-20.532312242627185,-19.1016772007016,-21.521277540960632,-10.766232778156992,-11.949865760413415
mirrors,convex mirror,-13.28125,2,gpt4_positive,No,-27.20436443721937,-19.1016772007016,-28.536889574170427,-13.278958709627403,-11.949865760413415
mirrors,domestic item,-11.6875,2,2token,Yes,-29.225053113127803,-19.1016772007016,-26.43605212939097,-10.766232778156992,-11.949865760413415
mirrors,round mirror,-14.03125,2,2token,No,-20.773844427103043,-19.1016772007016,-23.70374801723469,-10.625030092399902,-11.949865760413415
mirrors,helmet,-13.0625,1,single_token,No,-16.574521006583776,-19.1016772007016,-17.300281330924193,-11.464125777036624,-11.949865760413415
mirrors,fireplace,-15.125,1,single_token,No,-18.688655430614702,-19.1016772007016,-20.705722858217513,-12.571327145976946,-11.949865760413415
mirrors,room feature,-14.8125,2,2token,Yes,-18.885437749005312,-19.1016772007016,-24.518595872334355,-9.862343689820998,-11.949865760413415
mirrors,decorative object,-9.5859375,2,2token,Yes,-26.37280406330038,-19.1016772007016,-26.326415974330985,-12.132803596602729,-11.949865760413415
mirrors,sign,-10.9375,1,single_token,Yes,-9.63404369674634,-19.1016772007016,-16.60036682442416,-9.028017981849242,-11.949865760413415
mirrors,music video,-15.84375,2,2token,No,-18.781370656390493,-19.1016772007016,-23.25298908999423,-8.818297608524711,-11.949865760413415
mirrors,dock,-19.0,1,gpt4_negative,No,-14.562007487013748,-19.1016772007016,-21.819476958496274,-11.53618385654743,-11.949865760413415
mirrors,hair,-11.1875,1,single_token,No,-9.561664946218158,-19.1016772007016,-18.123387654591518,-9.028017981849242,-11.949865760413415
mirrors,building materials,-12.75,2,2token,Yes,-22.08522165561945,-19.1016772007016,-28.068626524618693,-9.986866987564499,-11.949865760413415
mirrors,reflecting image,-14.84375,2,2token,Yes,-24.131039055444575,-19.1016772007016,-22.874024927735203,-11.767804811456458,-11.949865760413415
mirrors,consumer product,-12.6796875,2,gpt4_positive,Yes,-18.973511725452127,-19.1016772007016,-21.491320168144277,-10.565132190075222,-11.949865760413415
mirrors,house accessories,-12.53125,2,2token,Yes,-20.58956098363422,-19.1016772007016,-28.956349523600416,-11.645303237556016,-11.949865760413415
mirrors,care,-13.8125,1,single_token,No,-8.349710906238169,-19.1016772007016,-17.974571471563397,-7.921107448217367,-11.949865760413415
mirrors,transmission part,-25.625,2,gpt4_negative,No,-23.694223674209884,-19.1016772007016,-27.936457563177832,-10.790214627811588,-11.949865760413415
mirrors,complement,-11.9375,1,single_token,No,-18.057294383940388,-19.1016772007016,-18.2113525900035,-12.04223758251621,-11.949865760413415
mirrors,lighting design,-15.34375,2,2token,No,-20.371650088843154,-19.1016772007016,-23.148635391151362,-10.970595360208279,-11.949865760413415
mirrors,windows gadget,-16.09375,2,2token,No,-21.80260824671242,-19.1016772007016,-26.614142472337527,-12.833394633069949,-11.949865760413415
mirrors,domestic goods,-13.8125,2,2token,Yes,-29.65527469131629,-19.1016772007016,-27.686464119939224,-10.724463559161743,-11.949865760413415
mirrors,reflecting things,-11.65625,2,2token,Yes,-22.683590313013617,-19.1016772007016,-26.774560538147593,-11.689650710367259,-11.949865760413415
mirrors,dialogue,-16.0,1,gpt4_negative,Yes,-17.969563671990002,-19.1016772007016,-19.180669842082448,-10.845090964202594,-11.949865760413415
mirrors,mirror image producer,-25.84375,3,gpt4_positive,Yes,-32.31189390595318,-19.1016772007016,-29.76564982002345,-11.314066409537345,-11.949865760413415
mirrors,useful devices,-13.65625,2,2token,Yes,-25.26938479224645,-19.1016772007016,-27.722880423442987,-10.710919395203323,-11.949865760413415
mirrors,image equipment,-16.28125,2,2token,Yes,-19.776755384727817,-19.1016772007016,-26.48803338205239,-10.114206114719027,-11.949865760413415
mirrors,home item,-10.5,2,2token,Yes,-19.33318515962325,-19.1016772007016,-26.535781209859703,-10.257306578493663,-11.949865760413415
mirrors,representative,-14.25,1,single_token,Yes,-17.047403570400363,-19.1016772007016,-18.458893060978568,-10.199199108516742,-11.949865760413415
mirrors,carrier,-13.6875,1,single_token,No,-17.681512647350885,-19.1016772007016,-19.217960504408953,-10.845090964202594,-11.949865760413415
mirrors,learning aid,-16.21875,2,gpt4_positive,Yes,-21.064366796595937,-19.1016772007016,-23.572502648683646,-10.300981514809068,-11.949865760413415
mirrors,animal toy,-15.09375,2,2token,No,-21.44465855850233,-19.1016772007016,-26.229363883148153,-11.094208551186316,-11.949865760413415
mirrors,reflective instrument,-10.21875,2,2token,Yes,-27.41422967614495,-19.1016772007016,-24.49498521895458,-12.671255911417463,-11.949865760413415
mirrors,face object,-14.4375,2,2token,No,-19.007810655924217,-19.1016772007016,-25.06200361534515,-10.343540999828672,-11.949865760413415
mirrors,reflection instrument,-16.6875,2,2token,Yes,-29.192107918970642,-19.1016772007016,-27.532552562374843,-11.716254134161389,-11.949865760413415
mirrors,kitchen tools,-13.8125,2,2token,No,-27.927842140503163,-19.1016772007016,-25.9523585083922,-10.780552763576251,-11.949865760413415
mirrors,poor,-13.4375,1,single_token,No,-11.45067688010797,-19.1016772007016,-18.41615579531231,-9.003325389584058,-11.949865760413415
mirrors,reflecting equipment,-13.40625,2,2token,Yes,-26.15377460769026,-19.1016772007016,-27.357110553527775,-11.78079183831584,-11.949865760413415
mirrors,kitchen thing,-14.8125,2,2token,No,-28.13396547021233,-19.1016772007016,-26.42084903849841,-10.097069874427273,-11.949865760413415
mirrors,objet simple,-16.125,2,2token,No,-29.191516917683963,-19.1016772007016,-33.81970412556418,-16.04950285949271,-11.949865760413415
mirrors,solid reflection,-16.09375,2,2token,No,-21.41273856660928,-19.1016772007016,-25.73259697355638,-11.364496839199457,-11.949865760413415
mirrors,artificial object,-10.1484375,2,2token,Yes,-27.053455609333106,-19.1016772007016,-22.685540564929436,-11.347402551952293,-11.949865760413415
mirrors,blank metal,-14.46875,2,2token,No,-20.952109456090838,-19.1016772007016,-25.91982348199005,-11.381888430672474,-11.949865760413415
mirrors,decorative accessories,-13.34375,2,2token,Yes,-27.67030462190032,-19.1016772007016,-31.564712461523627,-12.509857000008042,-11.949865760413415
mirrors,compression,-21.5,1,gpt4_negative,No,-16.0720885070213,-19.1016772007016,-19.374676596067317,-11.926911775622074,-11.949865760413415
mirrors,visual technology,-13.5,2,gpt4_positive,Yes,-19.181130471978094,-19.1016772007016,-24.556891785298323,-10.588662595200802,-11.949865760413415
mirrors,societal object,-24.6875,2,gpt4_positive,Yes,-26.75777152259768,-19.1016772007016,-30.14518804099501,-12.559866030863843,-11.949865760413415
mirrors,household items,-9.90625,2,2token,Yes,-26.876514478067076,-19.1016772007016,-27.44457431740227,-10.829823569771488,-11.949865760413415
mirrors,sport equipment,-16.0,2,2token,No,-27.62568828082843,-19.1016772007016,-29.704051903335202,-10.368699480341762,-11.949865760413415
mirrors,car interior,-17.1875,2,2token,No,-18.79218465488943,-19.1016772007016,-28.194202586417784,-10.365519837534551,-11.949865760413415
mirrors,visual aide,-13.5,2,2token,Yes,-22.13474558041917,-19.1016772007016,-26.761534995842588,-12.370923704092867,-11.949865760413415
mirrors,treasure,-15.125,1,single_token,No,-18.113886181089974,-19.1016772007016,-18.163664115841076,-11.120876620460274,-11.949865760413415
mirrors,furnishings,-11.0,1,single_token,Yes,-23.6067592616656,-19.1016772007016,-29.259813922681946,-13.078298646242228,-11.949865760413415
mirrors,construction supplies,-15.71875,2,2token,Yes,-29.374357617919493,-19.1016772007016,-29.537002688735832,-10.688745636048585,-11.949865760413415
mirrors,mystery,-13.0625,1,single_token,Yes,-18.11891178644022,-19.1016772007016,-16.53539854035037,-10.476185033927203,-11.949865760413415
mirrors,room decorating,-13.3125,2,2token,Yes,-23.21633494986262,-19.1016772007016,-26.21148859606963,-12.995686674577826,-11.949865760413415
mirrors,fantasy object,-18.3125,2,gpt4_positive,No,-27.934878033740564,-19.1016772007016,-25.053351690413724,-10.964798276130427,-11.949865760413415
mirrors,domestic device,-12.6875,2,2token,Yes,-27.96758408983865,-19.1016772007016,-25.89031393708856,-10.641627914935144,-11.949865760413415
mirrors,background,-10.75,1,single_token,No,-10.276391160888164,-19.1016772007016,-16.225127908205057,-9.739667769515306,-11.949865760413415
mirrors,symbol,-10.5625,1,gpt4_negative,Yes,-18.955664539289614,-19.1016772007016,-15.330610381351436,-10.799970755165333,-11.949865760413415
mirrors,repetition,-15.25,1,single_token,Yes,-16.53025233220924,-19.1016772007016,-18.859594167369323,-12.710220614542925,-11.949865760413415
mirrors,reflecting glass,-12.40625,2,2token,Yes,-25.910328379553796,-19.1016772007016,-24.611131208987814,-11.787349152863817,-11.949865760413415
mirrors,reflection equipment,-13.59375,2,2token,Yes,-28.368538993322915,-19.1016772007016,-26.81793133748745,-11.297806020869672,-11.949865760413415
mirrors,colour,-1.7198883295059204,1,beam_search,No,-10.823034179364125,-19.1016772007016,-17.79731279906823,-10.384751137819856,-11.949865760413415
mirrors,project,-12.0625,1,gpt4_negative,No,-9.570911021142292,-19.1016772007016,-16.57116200048483,-8.703522167198274,-11.949865760413415
mirrors,useful glass,-13.03125,2,2token,Yes,-27.415045142537004,-19.1016772007016,-28.501414428591556,-10.410982063955826,-11.949865760413415
mirrors,curve,-14.8125,1,single_token,No,-16.099174040534205,-19.1016772007016,-18.016835381023952,-11.190834719450558,-11.949865760413415
mirrors,this world,-15.53125,2,2token,No,-17.324021514016465,-19.1016772007016,-24.089782195517785,-7.2715985685146,-11.949865760413415
mirrors,mortgage,-24.5,1,gpt4_negative,No,-17.64923334630239,-19.1016772007016,-24.36100892968053,-10.61683335878927,-11.949865760413415
mirrors,optical technology,-13.28125,2,2token,Yes,-24.55414235320513,-19.1016772007016,-26.9515045475483,-11.445257470745693,-11.949865760413415
mirrors,reflect mirror,-14.8125,2,2token,Yes,-21.117498832995594,-19.1016772007016,-27.797555486455472,-11.220248388348686,-11.949865760413415
mirrors,actor,-14.625,1,single_token,No,-11.066802177034385,-19.1016772007016,-17.992239917881307,-10.015534819210789,-11.949865760413415
mirrors,household products,-12.90625,2,2token,Yes,-27.87047208590917,-19.1016772007016,-29.477662910787615,-10.667052905556336,-11.949865760413415
mirrors,house element,-12.15625,2,2token,Yes,-18.785037624586867,-19.1016772007016,-23.254148324829366,-10.508620192776405,-11.949865760413415
